,time,ctwl/nm
1005,2022-07-12 19:35:38,1536.396
1006,2022-07-12 19:37:07,1536.396
1007,2022-07-12 19:38:37,1536.396
1008,2022-07-12 19:40:16,1536.392
1009,2022-07-12 19:41:45,1536.396
1010,2022-07-12 19:43:15,1536.388
1011,2022-07-12 19:44:45,1536.392
1012,2022-07-12 19:46:15,1536.392
1013,2022-07-12 19:47:45,1536.388
1014,2022-07-12 19:49:15,1536.392
1015,2022-07-12 19:50:44,1536.388
1016,2022-07-12 19:52:14,1536.388
1017,2022-07-12 19:53:44,1536.388
1018,2022-07-12 19:55:14,1536.384
1019,2022-07-12 19:56:44,1536.384
1020,2022-07-12 19:58:13,1536.384
1021,2022-07-12 19:59:43,1536.38
1022,2022-07-12 20:01:13,1536.38
1023,2022-07-12 20:02:43,1536.38
1024,2022-07-12 20:04:13,1536.38
1025,2022-07-12 20:05:43,1536.376
1026,2022-07-12 20:07:12,1536.376
1027,2022-07-12 20:08:42,1536.38
1028,2022-07-12 20:10:21,1536.376
1029,2022-07-12 20:11:51,1536.372
1030,2022-07-12 20:13:20,1536.372
1031,2022-07-12 20:14:50,1536.376
1032,2022-07-12 20:16:20,1536.372
1033,2022-07-12 20:17:50,1536.372
1034,2022-07-12 20:19:20,1536.372
1035,2022-07-12 20:20:50,1536.372
1036,2022-07-12 20:22:19,1536.372
1037,2022-07-12 20:23:49,1536.368
1038,2022-07-12 20:25:19,1536.368
1039,2022-07-12 20:26:49,1536.372
1040,2022-07-12 20:28:19,1536.368
1041,2022-07-12 20:29:49,1536.368
1042,2022-07-12 20:31:19,1536.372
1043,2022-07-12 20:32:49,1536.368
1044,2022-07-12 20:34:19,1536.368
1045,2022-07-12 20:35:48,1536.368
1046,2022-07-12 20:37:18,1536.368
1047,2022-07-12 20:38:48,1536.368
1048,2022-07-12 20:40:26,1536.368
1049,2022-07-12 20:41:56,1536.364
1050,2022-07-12 20:43:26,1536.368
1051,2022-07-12 20:44:56,1536.368
1052,2022-07-12 20:46:26,1536.364
1053,2022-07-12 20:47:55,1536.364
1054,2022-07-12 20:49:25,1536.368
1055,2022-07-12 20:50:55,1536.364
1056,2022-07-12 20:52:25,1536.364
1057,2022-07-12 20:53:55,1536.364
1058,2022-07-12 20:55:25,1536.364
1059,2022-07-12 20:56:55,1536.364
1060,2022-07-12 20:58:24,1536.364
1061,2022-07-12 20:59:54,1536.364
1062,2022-07-12 21:01:24,1536.364
1063,2022-07-12 21:02:54,1536.364
1064,2022-07-12 21:04:24,1536.364
1065,2022-07-12 21:05:54,1536.364
1066,2022-07-12 21:07:24,1536.364
1067,2022-07-12 21:08:54,1536.364
1068,2022-07-12 21:10:32,1536.36
1069,2022-07-12 21:12:02,1536.36
1070,2022-07-12 21:13:32,1536.36
1071,2022-07-12 21:15:02,1536.36
1072,2022-07-12 21:16:31,1536.36
1073,2022-07-12 21:18:01,1536.36
1074,2022-07-12 21:19:31,1536.36
1075,2022-07-12 21:21:01,1536.356
1076,2022-07-12 21:22:31,1536.356
1077,2022-07-12 21:24:01,1536.356
1078,2022-07-12 21:25:31,1536.356
1079,2022-07-12 21:27:00,1536.356
1080,2022-07-12 21:28:30,1536.356
1081,2022-07-12 21:30:00,1536.352
1082,2022-07-12 21:31:30,1536.352
1083,2022-07-12 21:33:00,1536.352
1084,2022-07-12 21:34:30,1536.352
1085,2022-07-12 21:36:00,1536.352
1086,2022-07-12 21:37:30,1536.352
1087,2022-07-12 21:39:00,1536.352
1088,2022-07-12 21:40:38,1536.352
1089,2022-07-12 21:42:08,1536.352
1090,2022-07-12 21:43:38,1536.348
1091,2022-07-12 21:45:07,1536.352
1092,2022-07-12 21:46:37,1536.348
1093,2022-07-12 21:48:07,1536.348
1094,2022-07-12 21:49:37,1536.348
1095,2022-07-12 21:51:07,1536.348
1096,2022-07-12 21:52:37,1536.348
1097,2022-07-12 21:54:07,1536.344
1098,2022-07-12 21:55:37,1536.348
1099,2022-07-12 21:57:06,1536.344
1100,2022-07-12 21:58:36,1536.344
1101,2022-07-12 22:00:06,1536.344
1102,2022-07-12 22:01:36,1536.344
1103,2022-07-12 22:03:06,1536.344
1104,2022-07-12 22:04:36,1536.344
1105,2022-07-12 22:06:06,1536.34
1106,2022-07-12 22:07:36,1536.34
1107,2022-07-12 22:09:06,1536.34
1108,2022-07-12 22:10:44,1536.34
1109,2022-07-12 22:12:14,1536.34
1110,2022-07-12 22:13:44,1536.34
1111,2022-07-12 22:15:14,1536.34
1112,2022-07-12 22:16:44,1536.34
1113,2022-07-12 22:18:13,1536.336
1114,2022-07-12 22:19:43,1536.336
1115,2022-07-12 22:21:13,1536.336
1116,2022-07-12 22:22:43,1536.336
1117,2022-07-12 22:24:13,1536.336
1118,2022-07-12 22:25:43,1536.336
1119,2022-07-12 22:27:13,1536.336
1120,2022-07-12 22:28:43,1536.336
1121,2022-07-12 22:30:13,1536.332
1122,2022-07-12 22:31:43,1536.332
1123,2022-07-12 22:33:13,1536.332
1124,2022-07-12 22:34:43,1536.332
1125,2022-07-12 22:36:13,1536.332
1126,2022-07-12 22:37:43,1536.332
1127,2022-07-12 22:39:13,1536.332
1128,2022-07-12 22:40:51,1536.332
1129,2022-07-12 22:42:21,1536.332
1130,2022-07-12 22:43:51,1536.328
1131,2022-07-12 22:45:21,1536.328
1132,2022-07-12 22:46:51,1536.328
1133,2022-07-12 22:48:20,1536.328
1134,2022-07-12 22:49:50,1536.328
1135,2022-07-12 22:51:20,1536.328
1136,2022-07-12 22:52:50,1536.328
1137,2022-07-12 22:54:20,1536.328
1138,2022-07-12 22:55:50,1536.328
1139,2022-07-12 22:57:20,1536.324
1140,2022-07-12 22:58:50,1536.328
1141,2022-07-12 23:00:20,1536.328
1142,2022-07-12 23:01:50,1536.324
1143,2022-07-12 23:03:20,1536.324
1144,2022-07-12 23:04:50,1536.324
1145,2022-07-12 23:06:20,1536.324
1146,2022-07-12 23:07:50,1536.324
1147,2022-07-12 23:09:20,1536.324
1148,2022-07-12 23:10:58,1536.324
1149,2022-07-12 23:12:28,1536.324
1150,2022-07-12 23:13:58,1536.324
1151,2022-07-12 23:15:27,1536.32
1152,2022-07-12 23:16:57,1536.32
1153,2022-07-12 23:18:27,1536.32
1154,2022-07-12 23:19:57,1536.32
1155,2022-07-12 23:21:27,1536.32
1156,2022-07-12 23:22:57,1536.32
1157,2022-07-12 23:24:27,1536.32
1158,2022-07-12 23:25:57,1536.32
1159,2022-07-12 23:27:27,1536.32
1160,2022-07-12 23:28:57,1536.316
1161,2022-07-12 23:30:27,1536.32
1162,2022-07-12 23:31:57,1536.32
1163,2022-07-12 23:33:27,1536.316
1164,2022-07-12 23:34:57,1536.316
1165,2022-07-12 23:36:27,1536.316
1166,2022-07-12 23:37:57,1536.32
1167,2022-07-12 23:39:27,1536.316
1168,2022-07-12 23:41:05,1536.316
1169,2022-07-12 23:42:35,1536.316
1170,2022-07-12 23:44:05,1536.316
1171,2022-07-12 23:45:35,1536.316
1172,2022-07-12 23:47:06,1536.312
1173,2022-07-12 23:48:36,1536.312
1174,2022-07-12 23:50:06,1536.312
1175,2022-07-12 23:51:36,1536.312
1176,2022-07-12 23:53:06,1536.312
1177,2022-07-12 23:54:36,1536.312
1178,2022-07-12 23:56:06,1536.312
1179,2022-07-12 23:57:36,1536.312
1180,2022-07-12 23:59:06,1536.312
1181,2022-07-13 00:00:36,1536.308
1182,2022-07-13 00:02:06,1536.308
1183,2022-07-13 00:03:36,1536.308
1184,2022-07-13 00:05:06,1536.308
1185,2022-07-13 00:06:36,1536.308
1186,2022-07-13 00:08:06,1536.308
1187,2022-07-13 00:09:36,1536.308
1188,2022-07-13 00:11:14,1536.308
1189,2022-07-13 00:12:44,1536.308
1190,2022-07-13 00:14:14,1536.308
1191,2022-07-13 00:15:44,1536.308
1192,2022-07-13 00:17:14,1536.308
1193,2022-07-13 00:18:44,1536.304
1194,2022-07-13 00:20:14,1536.304
1195,2022-07-13 00:21:44,1536.304
1196,2022-07-13 00:23:14,1536.304
1197,2022-07-13 00:24:44,1536.304
1198,2022-07-13 00:26:14,1536.304
1199,2022-07-13 00:27:44,1536.304
1200,2022-07-13 00:29:14,1536.304
1201,2022-07-13 00:30:44,1536.304
1202,2022-07-13 00:32:14,1536.304
1203,2022-07-13 00:33:44,1536.304
1204,2022-07-13 00:35:14,1536.304
1205,2022-07-13 00:36:44,1536.304
1206,2022-07-13 00:38:14,1536.304
1207,2022-07-13 00:39:44,1536.3
1208,2022-07-13 00:41:21,1536.3
1209,2022-07-13 00:42:51,1536.304
1210,2022-07-13 00:44:21,1536.3
1211,2022-07-13 00:45:51,1536.3
1212,2022-07-13 00:47:21,1536.3
1213,2022-07-13 00:48:51,1536.3
1214,2022-07-13 00:50:21,1536.3
1215,2022-07-13 00:51:55,1536.3
1216,2022-07-13 00:53:25,1536.3
1217,2022-07-13 00:54:55,1536.3
1218,2022-07-13 00:56:25,1536.3
1219,2022-07-13 00:57:55,1536.3
1220,2022-07-13 00:59:25,1536.296
1221,2022-07-13 01:00:55,1536.296
1222,2022-07-13 01:02:25,1536.296
1223,2022-07-13 01:03:55,1536.3
1224,2022-07-13 01:05:25,1536.296
1225,2022-07-13 01:06:55,1536.296
1226,2022-07-13 01:08:25,1536.296
1227,2022-07-13 01:09:55,1536.296
1228,2022-07-13 01:11:32,1536.296
1229,2022-07-13 01:13:02,1536.296
1230,2022-07-13 01:14:32,1536.296
1231,2022-07-13 01:16:02,1536.296
1232,2022-07-13 01:17:32,1536.296
1233,2022-07-13 01:19:02,1536.296
1234,2022-07-13 01:20:32,1536.296
1235,2022-07-13 01:22:03,1536.292
1236,2022-07-13 01:23:33,1536.296
1237,2022-07-13 01:25:03,1536.292
1238,2022-07-13 01:26:33,1536.292
1239,2022-07-13 01:28:03,1536.292
1240,2022-07-13 01:29:33,1536.292
1241,2022-07-13 01:31:03,1536.292
1242,2022-07-13 01:32:33,1536.292
1243,2022-07-13 01:34:03,1536.292
1244,2022-07-13 01:35:33,1536.292
1245,2022-07-13 01:37:03,1536.292
1246,2022-07-13 01:38:33,1536.292
1247,2022-07-13 01:40:03,1536.292
1248,2022-07-13 01:41:40,1536.292
1249,2022-07-13 01:43:10,1536.288
1250,2022-07-13 01:44:40,1536.288
1251,2022-07-13 01:46:10,1536.288
1252,2022-07-13 01:47:40,1536.288
1253,2022-07-13 01:49:10,1536.288
1254,2022-07-13 01:50:40,1536.288
1255,2022-07-13 01:52:11,1536.288
1256,2022-07-13 01:53:41,1536.288
1257,2022-07-13 01:55:11,1536.288
1258,2022-07-13 01:56:41,1536.288
1259,2022-07-13 01:58:11,1536.288
1260,2022-07-13 01:59:41,1536.288
1261,2022-07-13 02:01:11,1536.288
1262,2022-07-13 02:02:41,1536.288
1263,2022-07-13 02:04:11,1536.288
1264,2022-07-13 02:05:41,1536.288
1265,2022-07-13 02:07:11,1536.284
1266,2022-07-13 02:08:41,1536.288
1267,2022-07-13 02:10:11,1536.284
1268,2022-07-13 02:11:49,1536.284
1269,2022-07-13 02:13:19,1536.284
1270,2022-07-13 02:14:49,1536.284
1271,2022-07-13 02:16:19,1536.284
1272,2022-07-13 02:17:49,1536.284
1273,2022-07-13 02:19:19,1536.284
1274,2022-07-13 02:20:49,1536.284
1275,2022-07-13 02:22:19,1536.284
1276,2022-07-13 02:23:49,1536.284
1277,2022-07-13 02:25:19,1536.284
1278,2022-07-13 02:26:50,1536.284
1279,2022-07-13 02:28:20,1536.284
1280,2022-07-13 02:29:50,1536.284
1281,2022-07-13 02:31:20,1536.284
1282,2022-07-13 02:32:50,1536.28
1283,2022-07-13 02:34:20,1536.284
1284,2022-07-13 02:35:50,1536.28
1285,2022-07-13 02:37:21,1536.28
1286,2022-07-13 02:38:51,1536.28
1287,2022-07-13 02:40:21,1536.28
1288,2022-07-13 02:41:57,1536.28
1289,2022-07-13 02:43:27,1536.28
1290,2022-07-13 02:44:57,1536.28
1291,2022-07-13 02:46:28,1536.28
1292,2022-07-13 02:47:58,1536.28
1293,2022-07-13 02:49:28,1536.28
1294,2022-07-13 02:50:58,1536.28
1295,2022-07-13 02:52:28,1536.28
1296,2022-07-13 02:53:58,1536.28
1297,2022-07-13 02:55:28,1536.28
1298,2022-07-13 02:56:58,1536.28
1299,2022-07-13 02:58:28,1536.276
1300,2022-07-13 02:59:58,1536.28
1301,2022-07-13 03:01:28,1536.276
1302,2022-07-13 03:02:59,1536.276
1303,2022-07-13 03:04:29,1536.276
1304,2022-07-13 03:05:59,1536.276
1305,2022-07-13 03:07:29,1536.276
1306,2022-07-13 03:08:59,1536.276
1307,2022-07-13 03:10:29,1536.276
1308,2022-07-13 03:12:06,1536.276
1309,2022-07-13 03:13:36,1536.276
1310,2022-07-13 03:15:06,1536.276
1311,2022-07-13 03:16:36,1536.276
1312,2022-07-13 03:18:06,1536.276
1313,2022-07-13 03:19:36,1536.276
1314,2022-07-13 03:21:07,1536.276
1315,2022-07-13 03:22:37,1536.272
1316,2022-07-13 03:24:07,1536.272
1317,2022-07-13 03:25:37,1536.276
1318,2022-07-13 03:27:07,1536.276
1319,2022-07-13 03:28:37,1536.272
1320,2022-07-13 03:30:07,1536.272
1321,2022-07-13 03:31:37,1536.272
1322,2022-07-13 03:33:08,1536.276
1323,2022-07-13 03:34:38,1536.272
1324,2022-07-13 03:36:08,1536.272
1325,2022-07-13 03:37:38,1536.272
1326,2022-07-13 03:39:08,1536.272
1327,2022-07-13 03:40:38,1536.272
1328,2022-07-13 03:42:15,1536.272
1329,2022-07-13 03:43:53,1536.272
1330,2022-07-13 03:45:26,1536.272
1331,2022-07-13 03:46:56,1536.272
1332,2022-07-13 03:48:29,1536.272
1333,2022-07-13 03:50:00,1536.272
1334,2022-07-13 03:51:30,1536.272
1335,2022-07-13 03:53:08,1536.272
1336,2022-07-13 03:54:38,1536.272
1337,2022-07-13 03:56:12,1536.272
1338,2022-07-13 03:57:42,1536.272
1339,2022-07-13 03:59:12,1536.272
1340,2022-07-13 04:00:49,1536.272
1341,2022-07-13 04:02:19,1536.272
1342,2022-07-13 04:03:50,1536.272
1343,2022-07-13 04:05:20,1536.272
1344,2022-07-13 04:06:53,1536.272
1345,2022-07-13 04:08:27,1536.268
1346,2022-07-13 04:10:01,1536.272
1347,2022-07-13 04:11:31,1536.268
1348,2022-07-13 04:13:05,1536.268
1349,2022-07-13 04:14:35,1536.268
1350,2022-07-13 04:16:06,1536.268
1351,2022-07-13 04:17:40,1536.268
1352,2022-07-13 04:19:10,1536.268
1353,2022-07-13 04:20:47,1536.268
1354,2022-07-13 04:22:17,1536.268
1355,2022-07-13 04:23:47,1536.268
1356,2022-07-13 04:25:24,1536.268
1357,2022-07-13 04:26:54,1536.268
1358,2022-07-13 04:28:24,1536.268
1359,2022-07-13 04:29:55,1536.268
1360,2022-07-13 04:31:25,1536.268
1361,2022-07-13 04:33:06,1536.268
1362,2022-07-13 04:34:39,1536.268
1363,2022-07-13 04:36:09,1536.268
1364,2022-07-13 04:37:45,1536.268
1365,2022-07-13 04:39:16,1536.268
1366,2022-07-13 04:40:46,1536.268
1367,2022-07-13 04:42:23,1536.268
1368,2022-07-13 04:43:53,1536.268
1369,2022-07-13 04:45:30,1536.268
1370,2022-07-13 04:47:00,1536.264
1371,2022-07-13 04:48:30,1536.268
1372,2022-07-13 04:50:07,1536.268
1373,2022-07-13 04:51:37,1536.268
1374,2022-07-13 04:53:08,1536.268
1375,2022-07-13 04:54:38,1536.264
1376,2022-07-13 04:56:08,1536.264
1377,2022-07-13 04:57:49,1536.264
1378,2022-07-13 04:59:19,1536.264
1379,2022-07-13 05:00:50,1536.264
1380,2022-07-13 05:02:24,1536.264
1381,2022-07-13 05:03:54,1536.264
1382,2022-07-13 05:05:24,1536.264
1383,2022-07-13 05:07:02,1536.264
1384,2022-07-13 05:08:32,1536.264
1385,2022-07-13 05:10:02,1536.264
1386,2022-07-13 05:11:32,1536.264
1387,2022-07-13 05:13:03,1536.26
1388,2022-07-13 05:14:33,1536.264
1389,2022-07-13 05:16:03,1536.264
1390,2022-07-13 05:17:33,1536.264
1391,2022-07-13 05:19:03,1536.264
1392,2022-07-13 05:20:33,1536.264
1393,2022-07-13 05:22:04,1536.26
1394,2022-07-13 05:23:34,1536.264
1395,2022-07-13 05:25:05,1536.264
1396,2022-07-13 05:26:35,1536.264
1397,2022-07-13 05:28:05,1536.26
1398,2022-07-13 05:29:35,1536.26
1399,2022-07-13 05:31:05,1536.26
1400,2022-07-13 05:32:41,1536.26
1401,2022-07-13 05:34:12,1536.26
1402,2022-07-13 05:35:42,1536.26
1403,2022-07-13 05:37:12,1536.264
1404,2022-07-13 05:38:42,1536.26
1405,2022-07-13 05:40:12,1536.26
1406,2022-07-13 05:41:43,1536.26
1407,2022-07-13 05:43:13,1536.26
1408,2022-07-13 05:44:43,1536.264
1409,2022-07-13 05:46:17,1536.26
1410,2022-07-13 05:47:47,1536.26
1411,2022-07-13 05:49:17,1536.26
1412,2022-07-13 05:50:48,1536.26
1413,2022-07-13 05:52:18,1536.26
1414,2022-07-13 05:53:48,1536.26
1415,2022-07-13 05:55:19,1536.26
1416,2022-07-13 05:56:49,1536.26
1417,2022-07-13 05:58:19,1536.26
1418,2022-07-13 05:59:49,1536.26
1419,2022-07-13 06:01:20,1536.26
1420,2022-07-13 06:02:56,1536.26
1421,2022-07-13 06:04:26,1536.26
1422,2022-07-13 06:05:56,1536.26
1423,2022-07-13 06:07:26,1536.26
1424,2022-07-13 06:08:57,1536.26
1425,2022-07-13 06:10:27,1536.26
1426,2022-07-13 06:11:57,1536.256
1427,2022-07-13 06:13:27,1536.26
1428,2022-07-13 06:14:58,1536.26
1429,2022-07-13 06:16:28,1536.26
1430,2022-07-13 06:17:58,1536.256
1431,2022-07-13 06:19:28,1536.256
1432,2022-07-13 06:20:59,1536.26
1433,2022-07-13 06:22:29,1536.256
1434,2022-07-13 06:24:00,1536.256
1435,2022-07-13 06:25:30,1536.256
1436,2022-07-13 06:27:00,1536.256
1437,2022-07-13 06:28:30,1536.256
1438,2022-07-13 06:30:01,1536.256
1439,2022-07-13 06:31:31,1536.256
1440,2022-07-13 06:33:07,1536.256
1441,2022-07-13 06:34:37,1536.256
1442,2022-07-13 06:36:07,1536.256
1443,2022-07-13 06:37:37,1536.256
1444,2022-07-13 06:39:08,1536.256
1445,2022-07-13 06:40:38,1536.256
1446,2022-07-13 06:42:08,1536.256
1447,2022-07-13 06:43:39,1536.256
1448,2022-07-13 06:45:09,1536.256
1449,2022-07-13 06:46:39,1536.256
1450,2022-07-13 06:48:09,1536.256
1451,2022-07-13 06:49:40,1536.256
1452,2022-07-13 06:51:10,1536.256
1453,2022-07-13 06:52:40,1536.256
1454,2022-07-13 06:54:11,1536.256
1455,2022-07-13 06:55:44,1536.256
1456,2022-07-13 06:57:14,1536.256
1457,2022-07-13 06:58:52,1536.256
1458,2022-07-13 07:00:28,1536.256
1459,2022-07-13 07:01:58,1536.256
1460,2022-07-13 07:03:32,1536.256
1461,2022-07-13 07:05:02,1536.256
1462,2022-07-13 07:06:32,1536.252
1463,2022-07-13 07:08:07,1536.256
1464,2022-07-13 07:09:40,1536.256
1465,2022-07-13 07:11:10,1536.256
1466,2022-07-13 07:12:41,1536.256
1467,2022-07-13 07:14:11,1536.256
1468,2022-07-13 07:15:49,1536.256
1469,2022-07-13 07:17:19,1536.256
1470,2022-07-13 07:18:50,1536.252
1471,2022-07-13 07:20:20,1536.252
1472,2022-07-13 07:21:50,1536.252
1473,2022-07-13 07:23:28,1536.256
1474,2022-07-13 07:24:58,1536.256
1475,2022-07-13 07:26:29,1536.252
1476,2022-07-13 07:28:02,1536.252
1477,2022-07-13 07:29:32,1536.252
1478,2022-07-13 07:31:03,1536.252
1479,2022-07-13 07:32:40,1536.252
1480,2022-07-13 07:34:11,1536.252
1481,2022-07-13 07:35:45,1536.252
1482,2022-07-13 07:37:15,1536.252
1483,2022-07-13 07:38:45,1536.252
1484,2022-07-13 07:40:19,1536.252
1485,2022-07-13 07:41:49,1536.268
1486,2022-07-13 07:43:20,1536.272
1487,2022-07-13 07:44:50,1536.272
1488,2022-07-13 07:46:20,1536.268
1489,2022-07-13 07:47:58,1536.268
1490,2022-07-13 07:49:31,1536.268
1491,2022-07-13 07:51:01,1536.268
