,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
603,2022/7/12 9:25,1537.3521,1.71,32.5472,0.000134912,-1.02E-05
604,2022/7/12 9:26,1537.3489,1.3595,26.8777,0.000134911,-3.79E-06
605,2022/7/12 9:28,1537.3417,1.72,32.7023,0.000134911,-8.52E-06
606,2022/7/12 9:29,1537.3285,1.705,32.4695,0.000134909,-1.56E-05
607,2022/7/12 9:31,1537.3287,1.7185,32.6791,0.00013491,2.37E-07
608,2022/7/12 9:32,1537.3255,1.7175,32.6636,0.000134909,-3.79E-06
609,2022/7/12 9:34,1537.318,1.678,32.0484,0.000134909,-8.88E-06
610,2022/7/12 9:35,1537.3169,1.6925,32.2748,0.000134908,-1.30E-06
611,2022/7/12 9:37,1537.3148,1.708,32.5161,0.000134908,-2.49E-06
612,2022/7/12 9:38,1537.3177,1.712,32.5783,0.000134909,3.43E-06
613,2022/7/12 9:40,1537.3206,1.2165,24.4299,0.000134909,3.43E-06
614,2022/7/12 9:41,1537.3132,1.0365,21.232,0.000134908,-8.76E-06
615,2022/7/12 9:43,1537.3046,1.7245,32.772,0.000134907,-1.02E-05
616,2022/7/12 9:44,1537.3005,1.7095,32.5394,0.000134907,-4.85E-06
617,2022/7/12 9:46,1537.2954,1.6715,31.9466,0.000134907,-6.04E-06
618,2022/7/12 9:47,1537.2897,1.705,32.4695,0.000134906,-6.75E-06
619,2022/7/12 9:49,1537.2845,1.6865,32.1812,0.000134906,-6.16E-06
620,2022/7/12 9:50,1537.2798,1.693,32.2826,0.000134905,-5.56E-06
621,2022/7/12 9:52,1537.2733,1.678,32.0484,0.000134905,-7.70E-06
622,2022/7/12 9:53,1537.266,1.6915,32.2593,0.000134904,-8.64E-06
623,2022/7/12 9:55,1537.2526,1.4275,28.0137,0.000134903,-1.59E-05
624,2022/7/12 9:56,1537.2521,1.6965,32.3372,0.000134903,-5.92E-07
625,2022/7/12 9:58,1537.2471,1.678,32.0484,0.000134902,-5.92E-06
626,2022/7/12 9:59,1537.2343,1.0335,21.1775,0.000134901,-1.52E-05
627,2022/7/12 10:01,1537.2312,1.684,32.1422,0.000134901,-3.67E-06
628,2022/7/12 10:02,1537.2282,1.6825,32.1187,0.000134901,-3.55E-06
629,2022/7/12 10:04,1537.2223,1.6755,32.0092,0.0001349,-6.99E-06
630,2022/7/12 10:05,1537.2202,1.675,32.0014,0.0001349,-2.49E-06
631,2022/7/12 10:07,1537.2152,1.705,32.4695,0.0001349,-5.92E-06
632,2022/7/12 10:08,1537.212,1.6735,31.9779,0.000134899,-3.79E-06
633,2022/7/12 10:10,1537.2227,1.684,32.1422,0.0001349,1.27E-05
634,2022/7/12 10:11,1537.2131,1.732,32.888,0.000134899,-1.14E-05
635,2022/7/12 10:13,1537.2121,1.654,31.6718,0.000134899,-1.18E-06
636,2022/7/12 10:14,1537.2146,1.707,32.5006,0.000134899,2.96E-06
637,2022/7/12 10:16,1537.2128,1.6615,31.7897,0.000134899,-2.13E-06
638,2022/7/12 10:17,1537.221,1.6985,32.3683,0.0001349,9.71E-06
639,2022/7/12 10:19,1537.205,1.7065,32.4928,0.000134899,-1.89E-05
640,2022/7/12 10:20,1537.205,1.6645,31.8368,0.000134899,0
641,2022/7/12 10:22,1537.204,1.74,33.0115,0.000134899,-1.18E-06
642,2022/7/12 10:23,1537.1943,0.8985,18.6889,0.000134898,-1.15E-05
643,2022/7/12 10:25,1537.1897,1.733,32.9035,0.000134897,-5.45E-06
644,2022/7/12 10:26,1537.1883,1.6835,32.1344,0.000134897,-1.66E-06
645,2022/7/12 10:28,1537.1802,1.7215,32.7256,0.000134896,-9.59E-06
646,2022/7/12 10:29,1537.1711,0.829,17.3772,0.000134896,-1.08E-05
647,2022/7/12 10:31,1537.1727,1.6425,31.4906,0.000134896,1.89E-06
648,2022/7/12 10:32,1537.1604,0.822,17.2439,0.000134895,-1.46E-05
649,2022/7/12 10:34,1537.1558,1.6815,32.1031,0.000134894,-5.45E-06
650,2022/7/12 10:35,1537.1535,1.71,32.5472,0.000134894,-2.72E-06
651,2022/7/12 10:37,1537.1444,1.6865,32.1812,0.000134893,-1.08E-05
652,2022/7/12 10:38,1537.1426,1.5885,30.6335,0.000134893,-2.13E-06
653,2022/7/12 10:40,1537.1284,1.6945,32.306,0.000134892,-1.68E-05
654,2022/7/12 10:41,1537.1267,1.685,32.1578,0.000134892,-2.01E-06
655,2022/7/12 10:43,1537.1255,1.6855,32.1656,0.000134892,-1.42E-06
656,2022/7/12 10:44,1537.1167,1.695,32.3138,0.000134891,-1.04E-05
657,2022/7/12 10:46,1537.1199,1.6915,32.2593,0.000134891,3.79E-06
658,2022/7/12 10:47,1537.119,1.1075,22.5092,0.000134891,-1.07E-06
659,2022/7/12 10:48,1537.1132,1.6855,32.1656,0.000134891,-6.87E-06
660,2022/7/12 10:50,1537.12,1.697,32.345,0.000134891,8.05E-06
661,2022/7/12 10:51,1537.1222,1.5205,29.5388,0.000134891,2.60E-06
662,2022/7/12 10:53,1537.1095,1.7135,32.6015,0.00013489,-1.50E-05
663,2022/7/12 10:54,1537.1071,1.669,31.9074,0.00013489,-2.84E-06
664,2022/7/12 10:56,1537.1054,1.1885,23.9411,0.00013489,-2.01E-06
665,2022/7/12 10:57,1537.0986,1.7175,32.6636,0.000134889,-8.05E-06
666,2022/7/12 10:59,1537.0942,1.208,24.2818,0.000134889,-5.21E-06
667,2022/7/12 11:00,1537.0901,1.7095,32.5394,0.000134889,-4.85E-06
668,2022/7/12 11:02,1537.0867,1.6805,32.0875,0.000134888,-4.03E-06
669,2022/7/12 11:03,1537.0854,1.6845,32.15,0.000134888,-1.54E-06
670,2022/7/12 11:05,1537.0708,1.0775,21.9721,0.000134887,-1.73E-05
671,2022/7/12 11:06,1537.0734,1.726,32.7952,0.000134887,3.08E-06
672,2022/7/12 11:08,1537.0703,1.717,32.6558,0.000134887,-3.67E-06
673,2022/7/12 11:09,1537.0527,1.697,32.345,0.000134885,-2.08E-05
674,2022/7/12 11:11,1537.0537,1.6895,32.228,0.000134885,1.18E-06
675,2022/7/12 11:12,1537.0551,1.692,32.267,0.000134885,1.66E-06
676,2022/7/12 11:14,1537.0432,1.7075,32.5084,0.000134884,-1.41E-05
677,2022/7/12 11:15,1537.0359,1.6755,32.0092,0.000134884,-8.64E-06
678,2022/7/12 11:17,1537.0286,1.554,30.0802,0.000134883,-8.64E-06
679,2022/7/12 11:18,1537.0295,1.712,32.5783,0.000134883,1.07E-06
680,2022/7/12 11:20,1537.0343,1.609,30.9601,0.000134884,5.68E-06
681,2022/7/12 11:21,1537.0266,1.708,32.5161,0.000134883,-9.12E-06
682,2022/7/12 11:23,1537.0247,1.6905,32.2437,0.000134883,-2.25E-06
683,2022/7/12 11:24,1537.0206,1.698,32.3606,0.000134882,-4.85E-06
684,2022/7/12 11:26,1537.0189,1.087,22.1426,0.000134882,-2.01E-06
685,2022/7/12 11:27,1537.0147,0.4775,10.412,0.000134882,-4.97E-06
686,2022/7/12 11:29,1537.0164,1.7225,32.7411,0.000134882,2.01E-06
687,2022/7/12 11:30,1537.0289,1.679,32.064,0.000134883,1.48E-05
688,2022/7/12 11:32,1537.0119,1.7185,32.6791,0.000134882,-2.01E-05
689,2022/7/12 11:33,1537.0186,1.718,32.6713,0.000134882,7.93E-06
690,2022/7/12 11:35,1537.011,1.6755,32.0092,0.000134882,-9.00E-06
691,2022/7/12 11:36,1537.003,1.198,24.1073,0.000134881,-9.47E-06
692,2022/7/12 11:38,1536.9996,1.6615,31.7897,0.000134881,-4.03E-06
693,2022/7/12 11:39,1537.0031,0.2995,6.6638,0.000134881,4.14E-06
694,2022/7/12 11:41,1536.9933,1.679,32.064,0.00013488,-1.16E-05
695,2022/7/12 11:42,1536.9921,1.6795,32.0718,0.00013488,-1.42E-06
696,2022/7/12 11:44,1536.9822,1.695,32.3138,0.000134879,-1.17E-05
697,2022/7/12 11:45,1536.9853,1.6945,32.306,0.000134879,3.67E-06
698,2022/7/12 11:47,1536.9825,1.6845,32.15,0.000134879,-3.32E-06
699,2022/7/12 11:48,1536.9715,1.7175,32.6636,0.000134878,-1.30E-05
700,2022/7/12 11:50,1536.9715,1.689,32.2202,0.000134878,0
701,2022/7/12 11:51,1536.9698,1.6965,32.3372,0.000134878,-2.01E-06
702,2022/7/12 11:53,1536.9606,1.678,32.0484,0.000134877,-1.09E-05
703,2022/7/12 11:54,1536.9567,1.692,32.267,0.000134877,-4.62E-06
704,2022/7/12 11:56,1536.9584,1.586,30.5935,0.000134877,2.01E-06
705,2022/7/12 11:57,1536.951,1.6535,31.6639,0.000134876,-8.76E-06
706,2022/7/12 11:59,1536.9486,1.7,32.3917,0.000134876,-2.84E-06
707,2022/7/12 12:00,1536.9424,1.358,26.8524,0.000134876,-7.34E-06
708,2022/7/12 12:02,1536.9376,1.5035,29.2625,0.000134875,-5.68E-06
709,2022/7/12 12:03,1536.9367,1.715,32.6248,0.000134875,-1.07E-06
710,2022/7/12 12:05,1536.9267,0.884,18.4169,0.000134874,-1.18E-05
711,2022/7/12 12:06,1536.9275,1.6925,32.2748,0.000134874,9.47E-07
712,2022/7/12 12:08,1536.9241,1.7205,32.7101,0.000134874,-4.03E-06
713,2022/7/12 12:09,1536.9202,1.2615,25.2089,0.000134874,-4.62E-06
714,2022/7/12 12:11,1536.9169,1.7235,32.7565,0.000134873,-3.91E-06
715,2022/7/12 12:12,1536.9191,1.709,32.5317,0.000134874,2.61E-06
716,2022/7/12 12:14,1536.914,1.5985,30.793,0.000134873,-6.04E-06
717,2022/7/12 12:15,1536.9274,1.6805,32.0875,0.000134874,1.59E-05
718,2022/7/12 12:17,1536.9144,1.719,32.6868,0.000134873,-1.54E-05
719,2022/7/12 12:18,1536.9203,1.6965,32.3372,0.000134874,6.99E-06
720,2022/7/12 12:20,1536.9222,1.7085,32.5239,0.000134874,2.25E-06
721,2022/7/12 12:21,1536.914,1.172,23.6516,0.000134873,-9.71E-06
722,2022/7/12 12:23,1536.912,1.6765,32.0249,0.000134873,-2.37E-06
723,2022/7/12 12:24,1536.9072,1.5,29.2054,0.000134873,-5.68E-06
724,2022/7/12 12:26,1536.9092,1.698,32.3606,0.000134873,2.37E-06
725,2022/7/12 12:27,1536.9021,1.698,32.3606,0.000134872,-8.41E-06
726,2022/7/12 12:29,1536.8988,0.9485,19.6196,0.000134872,-3.91E-06
727,2022/7/12 12:30,1536.9011,1.677,32.0327,0.000134872,2.72E-06
728,2022/7/12 12:32,1536.8939,1.7225,32.7411,0.000134871,-8.53E-06
729,2022/7/12 12:33,1536.8914,1.682,32.1109,0.000134871,-2.96E-06
730,2022/7/12 12:35,1536.8874,1.683,32.1265,0.000134871,-4.74E-06
731,2022/7/12 12:36,1536.885,1.734,32.9189,0.000134871,-2.84E-06
732,2022/7/12 12:38,1536.8861,1.6845,32.15,0.000134871,1.30E-06
733,2022/7/12 12:39,1536.8801,1.684,32.1422,0.00013487,-7.11E-06
734,2022/7/12 12:41,1536.878,1.7,32.3917,0.00013487,-2.49E-06
735,2022/7/12 12:42,1536.8777,1.6985,32.3683,0.00013487,-3.55E-07
736,2022/7/12 12:44,1536.8666,1.638,31.4196,0.000134869,-1.31E-05
737,2022/7/12 12:45,1536.8655,1.7315,32.8803,0.000134869,-1.30E-06
738,2022/7/12 12:47,1536.857,0.986,20.3107,0.000134868,-1.01E-05
739,2022/7/12 12:48,1536.8557,1.7135,32.6015,0.000134868,-1.54E-06
740,2022/7/12 12:50,1536.8543,1.693,32.2826,0.000134868,-1.66E-06
741,2022/7/12 12:51,1536.8209,1.6805,32.0875,0.000134865,-3.96E-05
742,2022/7/12 12:53,1536.8216,0.883,18.3982,0.000134865,8.29E-07
743,2022/7/12 12:54,1536.8198,1.696,32.3294,0.000134865,-2.13E-06
744,2022/7/12 12:56,1536.8322,1.7325,32.8958,0.000134866,1.47E-05
745,2022/7/12 12:57,1536.8139,1.7175,32.6636,0.000134864,-2.17E-05
746,2022/7/12 12:59,1536.8133,1.693,32.2826,0.000134864,-7.11E-07
747,2022/7/12 13:00,1536.8228,1.7155,32.6326,0.000134865,1.13E-05
748,2022/7/12 13:02,1536.8207,1.7145,32.6171,0.000134865,-2.49E-06
749,2022/7/12 13:03,1536.8183,1.694,32.2982,0.000134865,-2.84E-06
750,2022/7/12 13:05,1536.8112,1.7055,32.4773,0.000134864,-8.41E-06
751,2022/7/12 13:06,1536.8108,1.712,32.5783,0.000134864,-4.74E-07
752,2022/7/12 13:08,1536.8051,1.693,32.2826,0.000134864,-6.75E-06
753,2022/7/12 13:09,1536.8047,1.682,32.1109,0.000134864,-4.74E-07
754,2022/7/12 13:11,1536.8028,1.7125,32.586,0.000134863,-2.25E-06
755,2022/7/12 13:12,1536.7975,1.227,24.6124,0.000134863,-6.28E-06
756,2022/7/12 13:14,1536.7965,1.682,32.1109,0.000134863,-1.18E-06
757,2022/7/12 13:15,1536.7954,1.715,32.6248,0.000134863,-1.30E-06
758,2022/7/12 13:17,1536.7922,0.94,19.4622,0.000134862,-3.79E-06
759,2022/7/12 13:18,1536.7888,1.7265,32.803,0.000134862,-4.03E-06
760,2022/7/12 13:19,1536.7895,1.7075,32.5084,0.000134862,8.29E-07
761,2022/7/12 13:21,1536.7863,1.705,32.4695,0.000134862,-3.79E-06
762,2022/7/12 13:22,1536.7833,1.7265,32.803,0.000134862,-3.55E-06
763,2022/7/12 13:24,1536.7809,1.708,32.5161,0.000134861,-2.84E-06
764,2022/7/12 13:25,1536.7779,1.6185,31.111,0.000134861,-3.55E-06
765,2022/7/12 13:27,1536.7771,1.7045,32.4617,0.000134861,-9.47E-07
766,2022/7/12 13:28,1536.7644,1.7025,32.4306,0.00013486,-1.50E-05
767,2022/7/12 13:30,1536.7722,1.634,31.3564,0.000134861,9.24E-06
768,2022/7/12 13:31,1536.7626,1.154,23.3345,0.00013486,-1.14E-05
769,2022/7/12 13:33,1536.7606,1.677,32.0327,0.00013486,-2.37E-06
770,2022/7/12 13:34,1536.762,1.7175,32.6636,0.00013486,1.66E-06
771,2022/7/12 13:36,1536.7617,1.726,32.7952,0.00013486,-3.55E-07
772,2022/7/12 13:37,1536.7591,1.6935,32.2904,0.00013486,-3.08E-06
773,2022/7/12 13:39,1536.7547,1.723,32.7488,0.000134859,-5.21E-06
774,2022/7/12 13:40,1536.7569,1.717,32.6558,0.000134859,2.61E-06
775,2022/7/12 13:42,1536.7527,1.7205,32.7101,0.000134859,-4.97E-06
776,2022/7/12 13:43,1536.7486,1.6865,32.1812,0.000134859,-4.86E-06
777,2022/7/12 13:45,1536.7457,0.89,18.5296,0.000134858,-3.43E-06
778,2022/7/12 13:46,1536.7417,1.6855,32.1656,0.000134858,-4.74E-06
779,2022/7/12 13:48,1536.7429,1.68,32.0796,0.000134858,1.42E-06
780,2022/7/12 13:49,1536.7338,1.7125,32.586,0.000134857,-1.08E-05
781,2022/7/12 13:51,1536.7359,1.713,32.5938,0.000134857,2.49E-06
782,2022/7/12 13:52,1536.7343,1.6955,32.3216,0.000134857,-1.89E-06
783,2022/7/12 13:54,1536.7226,1.7225,32.7411,0.000134856,-1.39E-05
784,2022/7/12 13:55,1536.7271,1.249,24.9933,0.000134857,5.33E-06
785,2022/7/12 13:57,1536.7277,1.7005,32.3995,0.000134857,7.11E-07
786,2022/7/12 13:58,1536.721,1.721,32.7178,0.000134856,-7.94E-06
787,2022/7/12 14:00,1536.7194,1.695,32.3138,0.000134856,-1.89E-06
788,2022/7/12 14:01,1536.7196,1.6985,32.3683,0.000134856,2.37E-07
789,2022/7/12 14:03,1536.7184,1.725,32.7798,0.000134856,-1.42E-06
790,2022/7/12 14:04,1536.7162,1.6925,32.2748,0.000134856,-2.61E-06
791,2022/7/12 14:06,1536.7202,1.685,32.1578,0.000134856,4.74E-06
792,2022/7/12 14:07,1536.7265,1.6875,32.1968,0.000134857,7.46E-06
793,2022/7/12 14:09,1536.7266,1.7255,32.7875,0.000134857,1.18E-07
794,2022/7/12 14:10,1536.7211,1.727,32.8107,0.000134856,-6.51E-06
795,2022/7/12 14:12,1536.7208,1.3455,26.6416,0.000134856,-3.55E-07
796,2022/7/12 14:13,1536.7228,1.697,32.345,0.000134856,2.37E-06
797,2022/7/12 14:15,1536.7184,1.685,32.1578,0.000134856,-5.21E-06
798,2022/7/12 14:16,1536.7157,1.7265,32.803,0.000134856,-3.20E-06
799,2022/7/12 14:18,1536.7125,1.7055,32.4773,0.000134855,-3.79E-06
800,2022/7/12 14:19,1536.6987,1.6485,31.5852,0.000134854,-1.63E-05
801,2022/7/12 14:21,1536.7056,1.699,32.3761,0.000134855,8.17E-06
802,2022/7/12 14:22,1536.7082,1.3695,27.0459,0.000134855,3.08E-06
803,2022/7/12 14:24,1536.7121,0.857,17.9082,0.000134855,4.62E-06
804,2022/7/12 14:25,1536.7118,1.7235,32.7565,0.000134855,-3.55E-07
805,2022/7/12 14:27,1536.7033,1.1265,22.8475,0.000134855,-1.01E-05
806,2022/7/12 14:28,1536.7085,1.722,32.7333,0.000134855,6.16E-06
807,2022/7/12 14:30,1536.7017,1.267,25.3035,0.000134854,-8.05E-06
808,2022/7/12 14:31,1536.7053,1.7205,32.7101,0.000134855,4.26E-06
809,2022/7/12 14:33,1536.7032,1.689,32.2202,0.000134855,-2.49E-06
810,2022/7/12 14:34,1536.6943,1.691,32.2515,0.000134854,-1.05E-05
811,2022/7/12 14:36,1536.6919,1.607,30.9283,0.000134854,-2.84E-06
812,2022/7/12 14:37,1536.6904,1.6945,32.306,0.000134853,-1.78E-06
813,2022/7/12 14:38,1536.6881,1.713,32.5938,0.000134853,-2.72E-06
814,2022/7/12 14:40,1536.6864,1.723,32.7488,0.000134853,-2.01E-06
815,2022/7/12 14:41,1536.685,1.719,32.6868,0.000134853,-1.66E-06
816,2022/7/12 14:43,1536.6831,1.688,32.2046,0.000134853,-2.25E-06
817,2022/7/12 14:44,1536.6818,1.712,32.5783,0.000134853,-1.54E-06
818,2022/7/12 14:46,1536.6811,1.704,32.4539,0.000134853,-8.29E-07
819,2022/7/12 14:47,1536.6756,1.6975,32.3528,0.000134852,-6.51E-06
820,2022/7/12 14:49,1536.6733,1.6835,32.1344,0.000134852,-2.72E-06
821,2022/7/12 14:50,1536.6727,1.685,32.1578,0.000134852,-7.11E-07
822,2022/7/12 14:52,1536.6743,1.724,32.7643,0.000134852,1.90E-06
823,2022/7/12 14:53,1536.6643,1.069,21.8192,0.000134851,-1.18E-05
824,2022/7/12 14:55,1536.6588,1.697,32.345,0.000134851,-6.51E-06
825,2022/7/12 14:56,1536.6559,1.329,26.3623,0.00013485,-3.43E-06
826,2022/7/12 14:58,1536.6572,0.9105,18.9132,0.000134851,1.54E-06
827,2022/7/12 14:59,1536.6519,1.701,32.4073,0.00013485,-6.28E-06
828,2022/7/12 15:01,1536.6501,1.6995,32.3839,0.00013485,-2.13E-06
829,2022/7/12 15:02,1536.6482,1.6915,32.2593,0.00013485,-2.25E-06
830,2022/7/12 15:04,1536.6466,1.6895,32.228,0.00013485,-1.90E-06
831,2022/7/12 15:05,1536.6457,1.709,32.5317,0.00013485,-1.07E-06
832,2022/7/12 15:07,1536.6461,1.687,32.189,0.00013485,4.74E-07
833,2022/7/12 15:08,1536.6408,1.032,21.1503,0.000134849,-6.28E-06
834,2022/7/12 15:10,1536.6384,1.1305,22.9185,0.000134849,-2.84E-06
835,2022/7/12 15:11,1536.6358,1.694,32.2982,0.000134849,-3.08E-06
836,2022/7/12 15:13,1536.6311,1.7095,32.5394,0.000134848,-5.57E-06
837,2022/7/12 15:14,1536.6345,1.706,32.485,0.000134849,4.03E-06
838,2022/7/12 15:16,1536.6306,1.68,32.0796,0.000134848,-4.62E-06
839,2022/7/12 15:17,1536.6298,1.688,32.2046,0.000134848,-9.48E-07
840,2022/7/12 15:19,1536.6293,1.7085,32.5239,0.000134848,-5.92E-07
841,2022/7/12 15:20,1536.6274,1.699,32.3761,0.000134848,-2.25E-06
842,2022/7/12 15:22,1536.6276,1.6995,32.3839,0.000134848,2.37E-07
843,2022/7/12 15:23,1536.6249,1.686,32.1734,0.000134848,-3.20E-06
844,2022/7/12 15:25,1536.6234,1.718,32.6713,0.000134848,-1.78E-06
845,2022/7/12 15:26,1536.6251,0.8915,18.5577,0.000134848,2.01E-06
846,2022/7/12 15:28,1536.6214,1.702,32.4228,0.000134847,-4.38E-06
847,2022/7/12 15:29,1536.6194,1.7065,32.4928,0.000134847,-2.37E-06
848,2022/7/12 15:31,1536.6305,1.6895,32.228,0.000134848,1.31E-05
849,2022/7/12 15:32,1536.6288,1.6885,32.2124,0.000134848,-2.01E-06
850,2022/7/12 15:34,1536.6276,1.7175,32.6636,0.000134848,-1.42E-06
851,2022/7/12 15:35,1536.6258,1.6855,32.1656,0.000134848,-2.13E-06
852,2022/7/12 15:37,1536.6224,1.538,29.8222,0.000134848,-4.03E-06
853,2022/7/12 15:38,1536.622,1.6875,32.1968,0.000134847,-4.74E-07
854,2022/7/12 15:40,1536.6222,1.7,32.3917,0.000134848,2.37E-07
855,2022/7/12 15:41,1536.6149,1.7095,32.5394,0.000134847,-8.65E-06
856,2022/7/12 15:43,1536.614,1.712,32.5783,0.000134847,-1.07E-06
857,2022/7/12 15:44,1536.6118,1.6675,31.8839,0.000134847,-2.61E-06
858,2022/7/12 15:46,1536.6099,1.7065,32.4928,0.000134846,-2.25E-06
859,2022/7/12 15:47,1536.6094,1.7045,32.4617,0.000134846,-5.92E-07
860,2022/7/12 15:49,1536.6072,1.692,32.267,0.000134846,-2.61E-06
861,2022/7/12 15:50,1536.6058,1.6935,32.2904,0.000134846,-1.66E-06
862,2022/7/12 15:52,1536.6054,1.6965,32.3372,0.000134846,-4.74E-07
863,2022/7/12 15:53,1536.6028,1.7205,32.7101,0.000134846,-3.08E-06
864,2022/7/12 15:55,1536.6006,1.709,32.5317,0.000134846,-2.61E-06
865,2022/7/12 15:56,1536.5996,1.707,32.5006,0.000134846,-1.18E-06
866,2022/7/12 15:58,1536.598,1.6485,31.5852,0.000134845,-1.90E-06
867,2022/7/12 15:59,1536.5974,0.8355,17.5008,0.000134845,-7.11E-07
868,2022/7/12 16:01,1536.5953,1.7195,32.6946,0.000134845,-2.49E-06
869,2022/7/12 16:02,1536.5947,1.7215,32.7256,0.000134845,-7.11E-07
870,2022/7/12 16:04,1536.5949,1.7105,32.555,0.000134845,2.37E-07
871,2022/7/12 16:05,1536.5916,1.723,32.7488,0.000134845,-3.91E-06
872,2022/7/12 16:06,1536.5912,1.713,32.5938,0.000134845,-4.74E-07
873,2022/7/12 16:08,1536.5993,1.367,27.0038,0.000134845,9.59E-06
874,2022/7/12 16:09,1536.5955,1.6855,32.1656,0.000134845,-4.50E-06
875,2022/7/12 16:11,1536.5955,1.7245,32.772,0.000134845,0
876,2022/7/12 16:12,1536.5168,0.9505,19.6566,0.000134838,-9.32E-05
877,2022/7/12 16:14,1536.5192,1.692,32.267,0.000134838,2.84E-06
878,2022/7/12 16:15,1536.5225,1.6435,31.5064,0.000134839,3.91E-06
879,2022/7/12 16:17,1536.5207,1.7085,32.5239,0.000134839,-2.13E-06
880,2022/7/12 16:18,1536.5148,1.6875,32.1968,0.000134838,-6.99E-06
881,2022/7/12 16:20,1536.5123,1.699,32.3761,0.000134838,-2.96E-06
882,2022/7/12 16:21,1536.5079,1.1285,22.883,0.000134837,-5.21E-06
883,2022/7/12 16:23,1536.4993,0.888,18.492,0.000134837,-1.02E-05
884,2022/7/12 16:24,1536.4975,1.684,32.1422,0.000134837,-2.13E-06
885,2022/7/12 16:26,1536.4895,1.718,32.6713,0.000134836,-9.48E-06
886,2022/7/12 16:27,1536.4947,1.6995,32.3839,0.000134836,6.16E-06
887,2022/7/12 16:29,1536.4908,1.6945,32.306,0.000134836,-4.62E-06
888,2022/7/12 16:30,1536.4835,1.71,32.5472,0.000134835,-8.65E-06
889,2022/7/12 16:32,1536.4885,1.719,32.6868,0.000134836,5.92E-06
890,2022/7/12 16:33,1536.4817,1.632,31.3248,0.000134835,-8.05E-06
891,2022/7/12 16:35,1536.4812,1.292,25.7323,0.000134835,-5.92E-07
892,2022/7/12 16:36,1536.4819,1.6955,32.3216,0.000134835,8.29E-07
893,2022/7/12 16:38,1536.4733,1.711,32.5627,0.000134834,-1.02E-05
894,2022/7/12 16:39,1536.479,1.706,32.485,0.000134835,6.75E-06
895,2022/7/12 16:41,1536.4674,1.6985,32.3683,0.000134834,-1.37E-05
896,2022/7/12 16:42,1536.4735,1.7035,32.4462,0.000134834,7.23E-06
897,2022/7/12 16:44,1536.4626,1.699,32.3761,0.000134833,-1.29E-05
898,2022/7/12 16:45,1536.4577,1.7135,32.6015,0.000134833,-5.80E-06
899,2022/7/12 16:47,1536.4601,1.613,31.0237,0.000134833,2.84E-06
900,2022/7/12 16:48,1536.4563,1.707,32.5006,0.000134833,-4.50E-06
901,2022/7/12 16:50,1536.4576,1.387,27.3392,0.000134833,1.54E-06
